Année;Code Commune;Nom Commune;Code EPCI;Nom EPCI;Type EPCI;Code Département;Nom Département;Code Région;Nom Région;CODE CATEGORIE CONSOMMATION;CODE GRAND SECTEUR;CODE SECTEUR NAF2;Nb sites;Conso totale (MWh);Conso moyenne (MWh);Nombre de mailles secretisées;Part thermosensible (%);Conso totale  usages thermosensibles (MWh);Conso totale  usages non thermosensibles (MWh);Thermosensibilité totale (kWh/DJU);Conso totale corrigée de l'aléa climatique  usages thermosensibles (MWh);Conso moyenne usages thermosensibles (MWh);Conso moyenne  usages non thermosensibles (MWh);Thermosensibilité moyenne (kWh/DJU);Conso moyenne corrigée de l'aléa climatique  usages thermosensibles (MWh);DJU à TR;DJU à TN;Nombre d'habitants;Taux de logements collectifs;Taux de résidences principales;Superficie des logements < 30 m2;Superficie des logements 30 à 40 m2;Superficie des logements 40 à 60 m2;Superficie des logements 60 à 80 m2;Superficie des logements 80 à 100 m2;Superficie des logements > 100 m2;Résidences principales avant 1919;Résidences principales de 1919 à 1945;Résidences principales de 1946 à 1970;Résidences principales de 1971 à 1990;Résidences principales de 1991 à 2005;Résidences principales de 2006 à 2015;Résidences principales après 2016;Taux de chauffage électrique;geom;centroid
2020;18109;Henrichemont;200066330;CC Terres du Haut Berry;CC;18;Cher;24;Centre-Val de Loire;ENT;TERTIAIRE;47;1;839.99;839.99;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.298672041, 2.537013995
2020;41101;Herbault;200030385;CA de Blois Agglopolys;CA;41;Loir-et-Cher;24;Centre-Val de Loire;ENT;TERTIAIRE;61;1;65.952;65.952;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.615296439, 1.155329315
2020;41101;Herbault;200030385;CA de Blois Agglopolys;CA;41;Loir-et-Cher;24;Centre-Val de Loire;ENT;TERTIAIRE;84;1;97.39312538145943;97.39312538145943;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.615296439, 1.155329315
2020;18110;Herry;200032514;CC Berry-Loire-Vauvise;CC;18;Cher;24;Centre-Val de Loire;ENT;TERTIAIRE;36;2;107.00386362553834;53.50193181276917;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.229119724, 2.941133281
2020;18110;Herry;200032514;CC Berry-Loire-Vauvise;CC;18;Cher;24;Centre-Val de Loire;ENT;TERTIAIRE;84;2;1400.7018552403565;700.3509276201783;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.229119724, 2.941133281
2020;18110;Herry;200032514;CC Berry-Loire-Vauvise;CC;18;Cher;24;Centre-Val de Loire;RES;RESIDENTIEL;;684;3913.0358151520086;5.720812595251474;0;35.24;1378.79945530803;2534.236359843979;916.800547;1676.0225885567;2.0157886773509213;3.7050239179005535;1.3403516769005848;2.4503254218665202;1503.9252101450043;1828.121278985995;988;3.24188610689256;69.5459729527033;1.29310390017498;4.74137397793525;11.2068934788101;23.2758702031496;21.55172468021;37.93103375972;56.4655090168154;9.26723762854768;5.81896755078741;18.96551687986;5.81896755078741;3.66380137320211;0.0;27.5862025583202;;47.229119724, 2.941133281
2020;36086;Heugnes;200040558;CC Écueillé-Valençay;CC;36;Indre;24;Centre-Val de Loire;ENT;TERTIAIRE;46;1;146.288;146.288;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.027861052, 1.385525942
2020;37117;Hommes;200072981;CC Touraine Ouest Val de Loire;CC;37;Indre-et-Loire;24;Centre-Val de Loire;ENT;AGRICULTURE;01;3;149.25695156292812;49.75231718764271;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.4232649, 0.282955762
2020;37117;Hommes;200072981;CC Touraine Ouest Val de Loire;CC;37;Indre-et-Loire;24;Centre-Val de Loire;RES;RESIDENTIEL;;429;3026.5509265665387;7.054897264723866;0;;;;;;;;;;;;886;3.54675882613763;90.9517082544889;1.12993010442486;1.97739860789174;7.06215382829772;17.231636368912;33.0508531322436;39.5480000580324;37.5706293503383;12.4293706496617;8.19208393272258;14.4067692575534;13.2768391531286;12.9943496519729;1.1299580046225;33.0508531322436;;47.4232649, 0.282955762
2020;41102;Houssay;200072072;CA Territoires VeSans objetômois;CA;41;Loir-et-Cher;24;Centre-Val de Loire;PRO;AGRICULTURE;;8;79.17214096850456;9.89651762106307;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.745385841, 0.947497051
2020;28195;Houx;200033181;CA Chartres Métropole;CA;28;Eure-et-Loir;24;Centre-Val de Loire;ENT;TERTIAIRE;46;1;20.15155652514161;20.15155652514161;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.569801558, 1.621745238
2020;28195;Houx;200033181;CA Chartres Métropole;CA;28;Eure-et-Loir;24;Centre-Val de Loire;PRO;INCONNU;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.569801558, 1.621745238
2020;37118;Huismes;200043081;CC Chinon, Vienne et Loire;CC;37;Indre-et-Loire;24;Centre-Val de Loire;ENT;TERTIAIRE;46;1;54.055;54.055;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.226973554, 0.25475883
2020;37118;Huismes;200043081;CC Chinon, Vienne et Loire;CC;37;Indre-et-Loire;24;Centre-Val de Loire;PRO;AGRICULTURE;;5;77.29619625062392;15.459239250124783;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.226973554, 0.25475883
2020;41103;Huisseau-en-Beauce;200072072;CA Territoires VeSans objetômois;CA;41;Loir-et-Cher;24;Centre-Val de Loire;PRO;TERTIAIRE;;18;97.1110094981108;5.395056083228378;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.722668076, 1.010970172
2020;41104;Huisseau-sur-Cosson;244100798;CC du GraSans objet Chambord;CC;41;Loir-et-Cher;24;Centre-Val de Loire;RES;RESIDENTIEL;;1113;6672.31802731018;5.994894903243647;0;20.59;1373.95921353226;5298.35881377792;1066.815033;1666.36895068356;1.234464702185319;4.760430201058329;0.9585040727762804;1.49718683799062;1287.907623188002;1562.0036268119966;2281;3.21123878729058;94.0015272184684;0.222467262151606;1.00111340926948;7.23026112703799;14.1268106312613;29.0322566800533;48.3871016198136;23.0255869540236;4.44938816138115;11.2347040345287;35.8175725532008;18.6874324237183;6.78531587314752;0.0;25.1390474036384;;47.594806486, 1.454081054
2020;18112;Ids-Saint-Roch;200049484;CC Berry GraSans objet Sud;CC;18;Cher;24;Centre-Val de Loire;PRO;TERTIAIRE;;17;47.34329412124676;2.784899654190986;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.714065016, 2.257440317
2020;28196;Illiers-Combray;200058360;CC Entre Beauce et Perche;CC;28;Eure-et-Loir;24;Centre-Val de Loire;ENT;INDUSTRIE;31;2;974.9105088166742;487.4552544083371;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.303410391, 1.226751558
2020;28196;Illiers-Combray;200058360;CC Entre Beauce et Perche;CC;28;Eure-et-Loir;24;Centre-Val de Loire;PRO;TERTIAIRE;;199;1634.5448802682156;8.213793368181989;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.303410391, 1.226751558
2020;18114;Ineuil;200049484;CC Berry GraSans objet Sud;CC;18;Cher;24;Centre-Val de Loire;PRO;AGRICULTURE;;11;99.84891511346828;9.077174101224388;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.769291278, 2.276047613
2020;36087;Ingrandes;243600319;CC Brenne - Val de Creuse;CC;36;Indre;24;Centre-Val de Loire;PRO;AGRICULTURE;;10;71.11255206882747;7.111255206882747;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.592762907, 0.963270983
2020;36087;Ingrandes;243600319;CC Brenne - Val de Creuse;CC;36;Indre;24;Centre-Val de Loire;RES;RESIDENTIEL;;209;1104.8528163597357;5.286377111769069;0;;;;;;;;;;;;317;6.57276995305164;79.8969072164948;0.645161290322581;5.16129032258065;5.80645161290323;21.2903225806452;31.6129032258065;35.4838709677419;43.8709677419355;7.74193548387097;7.09677419354839;23.2258064516129;10.3225806451613;5.80645161290323;1.93548387096774;25.1612903225806;;46.592762907, 0.963270983
2020;45169;Ingré;244500468;Orléans Métropole;ME;45;Loiret;24;Centre-Val de Loire;ENT;AGRICULTURE;01;1;33.95153540457021;33.95153540457021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.916845412, 1.822868674
2020;45169;Ingré;244500468;Orléans Métropole;ME;45;Loiret;24;Centre-Val de Loire;ENT;INDUSTRIE;28;2;178.0284323705912;89.0142161852956;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.916845412, 1.822868674
2020;45169;Ingré;244500468;Orléans Métropole;ME;45;Loiret;24;Centre-Val de Loire;ENT;INDUSTRIE;29;1;11.606104247091157;11.606104247091157;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.916845412, 1.822868674
2020;45169;Ingré;244500468;Orléans Métropole;ME;45;Loiret;24;Centre-Val de Loire;ENT;TERTIAIRE;53;1;231.7818073733896;231.7818073733896;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.916845412, 1.822868674
2020;45169;Ingré;244500468;Orléans Métropole;ME;45;Loiret;24;Centre-Val de Loire;ENT;TERTIAIRE;56;1;38.50327179051632;38.50327179051632;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.916845412, 1.822868674
2020;45169;Ingré;244500468;Orléans Métropole;ME;45;Loiret;24;Centre-Val de Loire;ENT;TERTIAIRE;84;16;1839.4735756791522;114.96709847994701;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.916845412, 1.822868674
2020;45171;Isdes;200070100;CC du Val de Sully;CC;45;Loiret;24;Centre-Val de Loire;ENT;TERTIAIRE;84;1;25.573;25.573;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.663772663, 2.260776601
2020;45171;Isdes;200070100;CC du Val de Sully;CC;45;Loiret;24;Centre-Val de Loire;PRO;AGRICULTURE;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.663772663, 2.260776601
2020;36088;Issoudun;243600236;CC du Pays d'Issoudun;CC;36;Indre;24;Centre-Val de Loire;ENT;INDUSTRIE;35;3;420.92460124830546;140.30820041610184;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.94860558, 1.999915492
2020;36088;Issoudun;243600236;CC du Pays d'Issoudun;CC;36;Indre;24;Centre-Val de Loire;ENT;TERTIAIRE;64;3;261.7352745989614;87.24509153298712;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.94860558, 1.999915492
2020;36088;Issoudun;243600236;CC du Pays d'Issoudun;CC;36;Indre;24;Centre-Val de Loire;ENT;TERTIAIRE;86;4;2458.2009565469925;614.5502391367481;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.94860558, 1.999915492
2020;28198;Jallans;200069961;CC du GraSans objet Châteaudun;CC;28;Eure-et-Loir;24;Centre-Val de Loire;ENT;TERTIAIRE;84;2;2.999508581360018;1.499754290680009;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.076659633, 1.386089732
2020;28199;Janville-en-Beauce;200070159;CC Cœur de Beauce;CC;28;Eure-et-Loir;24;Centre-Val de Loire;ENT;TERTIAIRE;87;1;460.599;460.599;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.198765118, 1.850345978
2020;45173;Jargeau;244500427;CC des Loges;CC;45;Loiret;24;Centre-Val de Loire;ENT;TERTIAIRE;45;1;15.69465181762416;15.69465181762416;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.853932238, 2.119478027
2020;45173;Jargeau;244500427;CC des Loges;CC;45;Loiret;24;Centre-Val de Loire;ENT;TERTIAIRE;70;2;172.12279150988408;86.06139575494204;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.853932238, 2.119478027
2020;45173;Jargeau;244500427;CC des Loges;CC;45;Loiret;24;Centre-Val de Loire;RES;RESIDENTIEL;;2231;13752.478354281424;6.1642664071185225;0;23.75;3265.58812274965;10486.890231531774;2311.63154;3847.20254141398;1.463732910241887;4.700533496876636;1.036141434334379;1.7244296465324878;1412.6767463769984;1664.2801739130018;4604;22.418385594927;97.5671489624038;2.17472012917115;3.53681377825619;12.7189074273412;16.611130247578;24.7084015069968;40.2500269106566;29.7266899892357;4.45162002152853;12.3102099031216;29.1815177610334;17.4658611410118;5.88903121636168;0.975069967707213;38.8345479009688;;47.853932238, 2.119478027
2020;28200;Jaudrais;200069912;CC des Forêts du Perche;CC;28;Eure-et-Loir;24;Centre-Val de Loire;PRO;AGRICULTURE;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.573977031, 1.122588176
2020;36089;Jeu-les-Bois;243600327;CA Châteauroux Métropole;CA;36;Indre;24;Centre-Val de Loire;PRO;INCONNU;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.681640382, 1.794598139
2020;36090;Jeu-Maloches;200040558;CC Écueillé-Valençay;CC;36;Indre;24;Centre-Val de Loire;PRO;TERTIAIRE;;10;66.09882945784436;6.609882945784436;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.047499738, 1.442158817
2020;41105;Josnes;200055481;CC Beauce Val de Loire;CC;41;Loir-et-Cher;24;Centre-Val de Loire;ENT;AGRICULTURE;01;6;759.620423021939;126.60340383698983;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.792313326, 1.532314392
2020;18118;Jouet-sur-l'Aubois;200011781;CC Portes du Berry entre Loire et Val d'Aubois;CC;18;Cher;24;Centre-Val de Loire;PRO;INCONNU;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.045106138, 3.003324743
2020;45175;Jouy-le-Potier;200005932;CC des Portes de Sologne;CC;45;Loiret;24;Centre-Val de Loire;ENT;AGRICULTURE;01;1;214.95294695682838;214.95294695682838;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.747729312, 1.808485256
2020;45175;Jouy-le-Potier;200005932;CC des Portes de Sologne;CC;45;Loiret;24;Centre-Val de Loire;ENT;AGRICULTURE;03;1;53.4677993111684;53.4677993111684;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.747729312, 1.808485256
2020;45136;Ervauville;200067668;CC de la Cléry, du Betz et de l'Ouanne;CC;45;Loiret;24;Centre-Val de Loire;PRO;INDUSTRIE;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.094424972, 2.982941664
2020;45136;Ervauville;200067668;CC de la Cléry, du Betz et de l'Ouanne;CC;45;Loiret;24;Centre-Val de Loire;PRO;TERTIAIRE;;30;205.8903438238785;6.86301146079595;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.094424972, 2.982941664
2020;45138;Escrignelles;200068278;CC Berry Loire Puisaye;CC;45;Loiret;24;Centre-Val de Loire;RES;RESIDENTIEL;;41;315.569695962482;7.696821852743463;0;;;;;;;;;;;;52;0.0;66.6666666666667;0.0;0.0;13.3333333333333;13.3333333333333;26.6666666666667;46.6666666666667;66.6666666666667;3.33333333333333;0.0;13.3333333333333;3.33333333333333;13.3333333333333;0.0;23.3333333333333;;47.712316607, 2.819026833
2020;37104;Esvres;200072650;CC Touraine Vallée de l'ISans objetre;CC;37;Indre-et-Loire;24;Centre-Val de Loire;ENT;INDUSTRIE;10;1;130.19250882792866;130.19250882792866;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.292710148, 0.790484904
2020;37104;Esvres;200072650;CC Touraine Vallée de l'ISans objetre;CC;37;Indre-et-Loire;24;Centre-Val de Loire;ENT;TERTIAIRE;36;2;535.7820460964582;267.8910230482291;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.292710148, 0.790484904
2020;37104;Esvres;200072650;CC Touraine Vallée de l'ISans objetre;CC;37;Indre-et-Loire;24;Centre-Val de Loire;ENT;TERTIAIRE;68;3;118.95305248100867;39.651017493669556;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.292710148, 0.790484904
2020;18091;Farges-Allichamps;200036135;CC Cœur de France;CC;18;Cher;24;Centre-Val de Loire;ENT;INDUSTRIE;43;1;10.178666666666667;10.178666666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.758661627, 2.410772776
2020;45142;Fay-aux-Loges;244500427;CC des Loges;CC;45;Loiret;24;Centre-Val de Loire;ENT;TERTIAIRE;36;2;182.12058216539594;91.06029108269797;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.932468207, 2.160180582
2020;41081;Faye;200072072;CA Territoires VeSans objetômois;CA;41;Loir-et-Cher;24;Centre-Val de Loire;RES;RESIDENTIEL;;102;735.535061182158;7.2111280508054705;0;;;;;;;;;;;;243;0.0;90.7417355629026;1.1235698228186;1.1235698228186;0.0;4.49439357973163;35.9550343493958;57.3034324252353;41.572997751946;7.86521733664465;7.86521733664465;8.98878715946326;17.9775743189265;14.6067505620135;1.12345553436139;22.4718536102009;;47.803894673, 1.188501529
2020;37105;Faye-la-Vineuse;200072668;CC Touraine Val de Vienne;CC;37;Indre-et-Loire;24;Centre-Val de Loire;RES;RESIDENTIEL;;197;1227.5971877576942;6.23145780587662;0;;;;;;;;;;;;253;0.468809973330236;69.0768633371091;0.0;2.23879082749587;4.47758165499174;14.9253473357337;26.119376625641;52.2388284037098;66.4179121302782;8.2089748532461;4.47758165499174;10.447765680742;8.95523846241139;1.49252721833058;8.51046749407731e-15;24.6268494073104;;46.953138385, 0.343790069
2020;45143;Feins-en-Gâtinais;200068278;CC Berry Loire Puisaye;CC;45;Loiret;24;Centre-Val de Loire;PRO;TERTIAIRE;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.746717361, 2.837234656
2020;45143;Feins-en-Gâtinais;200068278;CC Berry Loire Puisaye;CC;45;Loiret;24;Centre-Val de Loire;RES;RESIDENTIEL;;19;112.11996466837786;5.901050772019888;0;;;;;;;;;;;;35;8.0;79.1666666666667;0.0;0.0;0.0;10.5263157894737;26.3157894736842;63.1578947368421;84.2105263157895;0.0;0.0;0.0;0.0;10.5263157894737;5.26315789473684;10.5263157894737;;47.746717361, 2.837234656
2020;37108;Ferrière-sur-Beaulieu;200071587;CC Loches Sud Touraine;CC;37;Indre-et-Loire;24;Centre-Val de Loire;ENT;AGRICULTURE;01;2;96.34444835579745;48.17222417789873;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.14583423, 1.048084467
2020;37108;Ferrière-sur-Beaulieu;200071587;CC Loches Sud Touraine;CC;37;Indre-et-Loire;24;Centre-Val de Loire;PRO;TERTIAIRE;;27;199.84081136769487;7.401511532136848;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.14583423, 1.048084467
2020;45145;Ferrières-en-Gâtinais;244500419;CC des Quatre Vallées;CC;45;Loiret;24;Centre-Val de Loire;ENT;AGRICULTURE;01;5;317.2227526067933;63.44455052135866;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.105425583, 2.804359017
2020;45145;Ferrières-en-Gâtinais;244500419;CC des Quatre Vallées;CC;45;Loiret;24;Centre-Val de Loire;ENT;INDUSTRIE;20;1;2691.9498333333336;2691.9498333333336;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.105425583, 2.804359017
2020;45145;Ferrières-en-Gâtinais;244500419;CC des Quatre Vallées;CC;45;Loiret;24;Centre-Val de Loire;ENT;INDUSTRIE;25;5;1027.2151681447256;205.4430336289451;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.105425583, 2.804359017
2020;45145;Ferrières-en-Gâtinais;244500419;CC des Quatre Vallées;CC;45;Loiret;24;Centre-Val de Loire;ENT;INDUSTRIE;43;1;14.435999999999996;14.435999999999996;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.105425583, 2.804359017
2020;45145;Ferrières-en-Gâtinais;244500419;CC des Quatre Vallées;CC;45;Loiret;24;Centre-Val de Loire;ENT;TERTIAIRE;86;1;13.09;13.09;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.105425583, 2.804359017
2020;18094;Feux;200069227;CC Pays Fort Sancerrois Val de Loire;CC;18;Cher;24;Centre-Val de Loire;ENT;TERTIAIRE;46;1;17.065549455812825;17.065549455812825;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.229346367, 2.866615412
2020;18094;Feux;200069227;CC Pays Fort Sancerrois Val de Loire;CC;18;Cher;24;Centre-Val de Loire;PRO;TERTIAIRE;;25;37.25174000552866;1.4900696002211464;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.229346367, 2.866615412
2020;45147;Fleury-les-Aubrais;244500468;Orléans Métropole;ME;45;Loiret;24;Centre-Val de Loire;ENT;INDUSTRIE;10;6;22877.207936058297;3812.86798934305;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.938609775, 1.919570253
2020;45147;Fleury-les-Aubrais;244500468;Orléans Métropole;ME;45;Loiret;24;Centre-Val de Loire;ENT;TERTIAIRE;66;1;47.10062042487172;47.10062042487172;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.938609775, 1.919570253
2020;45147;Fleury-les-Aubrais;244500468;Orléans Métropole;ME;45;Loiret;24;Centre-Val de Loire;ENT;TERTIAIRE;82;1;526.892;526.892;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.938609775, 1.919570253
2020;45147;Fleury-les-Aubrais;244500468;Orléans Métropole;ME;45;Loiret;24;Centre-Val de Loire;ENT;TERTIAIRE;88;4;606.8205710332111;151.70514275830277;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.938609775, 1.919570253
2020;45147;Fleury-les-Aubrais;244500468;Orléans Métropole;ME;45;Loiret;24;Centre-Val de Loire;PRO;INCONNU;;29;105.40670782559287;3.6347140629514785;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.938609775, 1.919570253
2020;36074;Fléré-la-Rivière;200035848;CC du Châtillonnais en Berry;CC;36;Indre;24;Centre-Val de Loire;ENT;INDUSTRIE;10;1;56.85274428378266;56.85274428378266;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.996968352, 1.093175831
2020;36074;Fléré-la-Rivière;200035848;CC du Châtillonnais en Berry;CC;36;Indre;24;Centre-Val de Loire;ENT;TERTIAIRE;84;2;20.548564066977313;10.274282033488657;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.996968352, 1.093175831
2020;37109;Fondettes;243700754;Tours Métropole Val de Loire;ME;37;Indre-et-Loire;24;Centre-Val de Loire;ENT;INDUSTRIE;22;1;61.41290535077783;61.41290535077783;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.411003459, 0.60285424
2020;37109;Fondettes;243700754;Tours Métropole Val de Loire;ME;37;Indre-et-Loire;24;Centre-Val de Loire;ENT;TERTIAIRE;55;1;181.64077894768906;181.64077894768906;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.411003459, 0.60285424
2020;37109;Fondettes;243700754;Tours Métropole Val de Loire;ME;37;Indre-et-Loire;24;Centre-Val de Loire;PRO;INDUSTRIE;;39;260.9909455133546;6.692075525983451;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.411003459, 0.60285424
2020;37109;Fondettes;243700754;Tours Métropole Val de Loire;ME;37;Indre-et-Loire;24;Centre-Val de Loire;PRO;TERTIAIRE;;338;3909.9898853034715;11.568017412140447;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.411003459, 0.60285424
2020;41087;Fontaine-les-Coteaux;200072072;CA Territoires VeSans objetômois;CA;41;Loir-et-Cher;24;Centre-Val de Loire;PRO;AGRICULTURE;;4;204.32062240662088;51.08015560165522;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.798858498, 0.836134021
2020;41087;Fontaine-les-Coteaux;200072072;CA Territoires VeSans objetômois;CA;41;Loir-et-Cher;24;Centre-Val de Loire;PRO;TERTIAIRE;;10;14.968650538780956;1.4968650538780957;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.798858498, 0.836134021
